,Holder_ID,Age,Holder_Sex,District,City_Code,Race1,Race1_Hybrid,Race2,Race2_Hybrid,Race,Dog_Birth_Year,Dog_sex,Dog_Color
1615,89661,61-70,m,3,31,Tervueren,Mischling,,,I,2006,w,fauve
1616,89664,31-40,m,4,42,Chihuahua,,,,K,2006,w,braun
1617,89666,41-50,w,3,33,Boston Terrier,,,,K,2018,m,schwarz/weiss
1618,89667,61-70,w,4,42,Chihuahua,,,,K,2006,m,braun
1619,89670,51-60,w,6,63,Foxterrier,,Jack Russel Terrier,,K,2009,w,braun/weiss
1620,89677,51-60,m,3,31,Jack Russel Terrier,,,,K,2013,m,weiss/braun
1621,89677,51-60,m,3,31,Jack Russel Terrier,,,,K,2010,w,weiss/beige
1622,89679,81-90,w,7,72,Pudel,,,,K,2015,m,rot
1623,89680,61-70,w,11,115,Malteser,,,,K,2013,w,weiss
1624,89690,61-70,w,4,44,Pekingese,,,,K,2017,w,weiss/schwarz
1625,89690,61-70,w,4,44,Pekingese,,,,K,2017,w,weiss/schwarz
1626,89700,61-70,m,12,123,Mischling klein,,,,K,2017,w,tricolor
1627,89703,61-70,m,8,81,Mischling gross,,,,I,2016,w,beige/braun
1628,89704,41-50,w,10,101,Chihuahua,,,,K,2008,w,schwarz/weiss
1629,89705,51-60,w,10,101,Shetland Sheepdog,,,,K,2007,w,tricolor
1630,89707,51-60,w,12,121,Chihuahua,,,,K,2006,m,tricolor
1631,89710,51-60,m,3,34,Golden Retriever,,Labrador Retriever,,I,2006,m,beige
1632,89712,61-70,w,7,74,Manchester Terrier,,,,K,2012,m,schwarz/braun
1633,89717,41-50,w,9,91,Grosspudel,,,,I,2016,m,weiss
1634,89723,71-80,m,10,101,Parson Jack Russell Terrier,,,,K,2009,w,tricolor
1635,89726,41-50,m,2,21,Golden Retriever,,,,I,2018,m,golden
1636,89733,81-90,m,8,82,Jack Russel Terrier,,,,K,2007,m,schwarz/weiss/braun
1637,89736,71-80,m,11,111,Yorkshire Terrier,,,,K,2007,m,blue/tan
1638,89737,61-70,w,2,23,Golden Retriever,,,,I,2011,w,golden
1639,89739,61-70,m,10,101,Kromfohrländer,,,,I,2007,m,weiss/braun
1640,89745,41-50,m,12,122,West Highland White Terrier,,Yorkshire Terrier,,K,2007,m,braun gestromt
1641,89747,51-60,m,11,115,Braque français (type Gascogne),,,,I,2015,m,weiss/schwarz
1642,89752,41-50,m,12,122,Parson Russell Terrier,,,,K,2007,w,weiss
1643,89753,31-40,w,7,74,Deutscher Schäfer,,,,I,2006,m,gelb/schwarz
1644,89756,41-50,m,11,111,Border Collie,,,,I,2016,w,braun/weiss
1645,89757,51-60,w,6,61,Mischling klein,,,,K,2006,w,weiss
1646,89758,51-60,m,2,23,Mischling klein,,,,K,2006,w,schwarz/grau/weiss
1647,89760,71-80,w,3,33,Papillon,,,,K,2004,w,tricolor
1648,89766,41-50,m,9,92,Französische Bulldogge,,,,K,2013,w,beige
1649,89778,41-50,w,10,101,Berger des Pyrenées,,,,I,2007,m,gestromt
1650,89779,71-80,m,7,74,Mischling klein,,,,K,2006,m,weiss/creme
1651,90047,41-50,m,9,91,Mischling gross,,,,I,2010,w,schwarz/weiss
1652,90059,51-60,m,10,101,Nova Scotia Duck Tolling Retriever,,,,I,2007,w,rot/weiss
1653,90083,61-70,w,8,83,Langhaardackel,,,,K,2006,m,schwarz/rot
1654,90087,81-90,m,7,74,Zwergschnauzer,,,,K,2016,w,schwarz
1655,90122,51-60,w,12,122,Rottweiler,,,,I,2015,w,schwarz/braun
1656,90181,61-70,w,9,91,Mischling gross,,,,I,2015,w,schwarz/braun
1657,90293,51-60,w,2,24,West Highland White Terrier,,,,K,2009,w,weiss
1658,90305,51-60,m,2,21,Norfolk Terrier,,,,K,2010,w,rot
1659,90324,71-80,w,3,34,Sheltie,,,,K,2007,w,tricolor
1660,90352,61-70,w,9,92,Australian Shepherd,,,,I,2007,w,blue merle/weiss
1661,90352,61-70,w,9,92,Cavalier King Charles Spaniel,,,,K,2013,w,braun/weiss
1662,90357,61-70,w,7,74,Bergamasker,,,,I,2007,w,grau/schwarz
1663,90358,31-40,w,2,24,Chihuahua,,,,K,2013,w,silber/weiss
1664,90360,41-50,w,3,33,Yorkshire Terrier,Mischling,,,K,2012,w,schwarz Marken
1665,90361,51-60,w,9,91,Weimaraner,,,,I,2007,m,silbergrau
1666,90363,71-80,w,6,63,Malteser,,,,K,2006,m,weiss
1667,90381,51-60,w,10,101,Zwergpinscher,,,,K,2007,m,rot
1668,90423,31-40,w,3,33,Dachshund,,,,K,2007,w,braun
1669,90427,61-70,w,11,111,Dachshund,,,,K,2011,m,schwarz/grau
1670,90442,51-60,w,3,31,Border Collie,,,,I,2007,m,tricolor
1671,90458,61-70,w,3,34,Labrador,,Pudel,,I,2017,w,braun/beige
1672,90461,61-70,w,9,92,Norwich Terrier,,,,K,2007,w,black/tan
1673,90469,71-80,m,7,72,Berger de Brie,,,,I,2015,m,falb
1674,90477,51-60,m,11,111,Mischling gross,,,,I,2007,m,beige/weiss
1675,90477,51-60,m,11,111,Mischling gross,,,,I,2007,m,tricolor
1676,90487,61-70,w,6,61,Havaneser,,,,K,2006,w,zobel beige
1677,90519,81-90,m,7,71,Berner Sennenhund,,Border Collie,,I,2007,m,tricolor
1678,90521,61-70,m,11,111,Golden Retriever,,,,I,2007,w,blondfarben
1679,90553,31-40,w,3,34,Mischling klein,,,,K,2007,w,braun/schwarz
1680,90565,51-60,w,3,31,Bichon frisé,,,,K,2007,m,weiss
1681,90574,71-80,m,4,41,Kaninchen-Dachshund,,,,K,2007,w,schwarz/rot
1682,90579,71-80,w,11,111,Bolonka Zwetna,,,,K,2014,w,schwarz lohfarbig
1683,90588,31-40,w,9,92,Labrador,,Boxer,,I,2018,m,schwarz
1684,90591,51-60,m,2,21,Lagotto Romagnolo,,,,I,2007,w,weiss/orange
1685,90599,51-60,m,12,122,Shetland Sheepdog,,,,K,2018,w,sable
1686,90624,41-50,w,8,83,Pointer,Mischling,,,I,2013,m,schwarz/weiss
1687,90634,51-60,w,4,42,Lagotto Romagnolo,,,,I,2007,m,braun
1688,90651,61-70,m,7,71,Mischling klein,,,,K,2007,w,sandfarbig
1689,90654,41-50,w,11,115,Mischling klein,,,,K,2007,m,schwarz/braun
1690,90682,81-90,m,3,34,Lagotto Romagnolo,,,,I,2007,w,beige/weiss
1691,90683,51-60,m,4,44,Mischling klein,,,,K,2004,m,braun
1692,90695,51-60,w,9,92,Mischling klein,,,,K,2007,m,tricolor
1693,90714,61-70,w,2,21,Zwergpinscher,,,,K,2012,w,schwarz/braun
1694,90745,51-60,w,7,74,Beagle,,,,K,2007,m,tricolor
1695,90772,51-60,w,11,119,Border Terrier,,,,K,2017,m,red grizzle
1696,90772,51-60,w,11,119,Border Terrier,,,,K,2007,w,red grizzle
1697,90800,41-50,w,10,101,Deutscher Kleinspitz,,,,K,2005,m,schwarz
1698,90854,41-50,w,9,92,Parson Russell Terrier,,,,K,2007,w,tricolor
1699,90889,41-50,w,12,122,Staffordshire Bullterrier,,,,II,2009,m,schwarz gestromt
1700,90894,31-40,w,10,101,Border Collie,Mischling,,,I,2005,w,schwarz/weiss
1701,90913,41-50,w,11,119,Terrier,Mischling,,,K,2011,m,tricolor
1702,90914,41-50,w,7,74,Yorkshire Terrier,,,,K,2007,m,blue/tan
1703,90921,71-80,w,10,101,Tervueren,,,,I,2007,w,fauve
1704,90954,41-50,w,11,111,Australian Shepherd,,,,I,2006,w,blue/merle
1705,90974,61-70,w,3,34,Spaniel,Mischling,,,K,2007,w,tricolor
1706,90999,31-40,m,3,31,Podenco,,,,I,2008,w,braun/rot
1707,91015,51-60,w,8,81,Zwergrauhaardackel,,,,K,2007,w,saufarben
1708,91015,51-60,w,8,81,Zwergdachshund,,,,K,2016,w,schwarz/rot
1709,91016,71-80,w,9,91,Jack Russel Terrier,,,,K,2007,m,tricolor
1710,91027,61-70,w,9,92,Zwergspitz,,,,K,2016,m,weiss/schwarz
1711,91031,71-80,m,9,92,Chihuahua,,,,K,2019,w,schwarz/braun
1712,91066,51-60,m,11,111,Zwergschnauzer,,,,K,2018,m,pfeffer/salz
1713,91145,51-60,w,10,101,Jack Russel Terrier,,,,K,2006,m,tricolor
1714,91146,51-60,w,11,111,Vorstehhund,Mischling,,,I,2005,w,braun
1715,91166,51-60,w,7,73,Zwergdachshund,,,,K,2015,w,wildfarbig
1716,91205,51-60,m,6,61,Zwergschnauzer,,,,K,2007,w,schwarz
1717,91206,41-50,w,9,92,Continental Bulldog,,,,I,2009,m,rot
1718,91220,51-60,w,7,72,Parson Russell Terrier,,,,K,2007,w,weiss/rot
1719,91249,61-70,w,9,92,Deutscher Langhaarschäfer,,,,I,2007,w,grau
1720,91256,41-50,m,9,91,Segugio italiano,,Spinone,,I,2004,m,schwarz/braun/weiss
1721,91274,51-60,m,7,74,Daisy-Dog,Mischling,,,K,2007,m,weiss/beige
1722,91276,41-50,m,7,73,Golden Retriever,,,,I,2007,m,blondfarben
1723,91283,51-60,w,11,119,Yorkshire Terrier,,,,K,2007,m,blue/tan
1724,91310,61-70,w,12,123,Shih Tzu,,,,K,2007,m,weiss/rot
1725,91316,61-70,w,7,71,Beagle,,,,K,2013,m,tricolor
1726,91351,41-50,m,7,72,Mops,,,,K,2009,w,beige/schwarz
1727,91356,71-80,w,2,24,Appenzeller Sennenhund,,,,I,2006,m,tricolor
1728,91460,51-60,w,9,92,Briard (Berger de Brie),Mischling,,,I,2010,m,weizen
1729,91490,51-60,w,3,34,Chihuahua,,,,K,2008,w,weiss
1730,91504,81-90,w,3,33,Cocker Spaniel,,,,K,2009,m,schwarz
1731,91671,21-30,w,12,123,Barbet,,,,I,2011,m,weiss/schwarz
1732,91693,51-60,w,11,119,Yorkshire Terrier,,,,K,2012,m,schwarz/braun
1733,91696,31-40,w,9,92,Boxer,Mischling,,,I,2005,w,weiss gestromt
1734,91838,31-40,w,7,72,Jack Russel Terrier,Mischling,,,K,2007,w,weiss/schwarz
1735,91842,71-80,w,9,92,Shetland Sheepdog,,,,K,2007,m,blue/merle
1736,91936,61-70,w,2,21,Mischling gross,,,,I,2008,w,sandfarbig
1737,91939,61-70,w,9,92,Yorkshire Terrier,,,,K,2013,w,steelblue/tan
1738,91964,51-60,w,3,31,Labrador Retriever,,,,I,2007,w,beige
1739,92024,51-60,m,10,101,Briard,Mischling,,,I,2007,w,schwarz/weiss
1740,92024,51-60,m,10,101,Schäfer,,,,I,2007,m,fauve
1741,92060,31-40,w,3,31,Französische Bulldogge,,,,K,2014,w,brindle
1742,92069,51-60,m,9,91,Foxterrier,,,,K,2007,w,tricolor
1743,92083,71-80,w,9,92,Toller,,,,I,2007,m,rot/weiss
1744,92085,31-40,m,11,111,Pomeranian,,,,K,2019,w,sable
1745,92091,41-50,w,12,122,Mischling gross,,,,I,2007,w,tricolor
1746,92094,71-80,w,11,115,Pumi,,,,I,2007,w,schwarz/grau
1747,92095,41-50,w,1,14,Belgischer Schäferhund,Mischling,,,I,2007,w,beige
1748,92122,21-30,w,12,121,Briard (Berger de Brie),,,,I,2007,w,schwarz/weiss
1749,92158,51-60,w,3,34,Soft Coated Wheaten Terrier,,,,I,2006,w,wildfarbig
1750,92159,61-70,w,7,73,Jack Russel Terrier,,,,K,2014,m,braun/weiss
1751,92160,41-50,w,11,111,Galgo Espanol,,,,I,2012,w,braun gestromt
1752,92169,51-60,w,6,63,Australian Shepherd,,,,I,2008,m,blue/merle
1753,92260,61-70,m,7,71,Riesenschnauzer,,,,I,2016,w,schwarz
1754,92294,61-70,w,8,82,Jack Russel Terrier,,,,K,2007,w,tricolor
1755,92310,41-50,w,11,111,Maremmano,,Bergamasker,,I,2005,m,braun/weiss
1756,92374,21-30,m,4,44,Tibetan Spaniel,,Shih Tzu,,K,2010,m,tricolor
1757,92389,41-50,m,7,73,Havaneser,,,,K,2008,w,creme
1758,92394,71-80,w,10,102,Shiba Inu,,,,K,2011,w,schwarz/braun
1759,92417,41-50,m,7,73,Magyar Viszla,,,,I,2016,m,hellbraun
1760,92426,61-70,w,9,91,Holländischer Schäfer,,,,I,2016,w,gestromt
1761,92434,31-40,w,10,101,Labrador Retriever,,,,I,2016,m,braun
1762,92465,31-40,w,9,92,Französische Bulldogge,,,,K,2007,m,schwarz/weiss
1763,92472,51-60,w,7,74,Irish Setter,,,,I,2007,w,mahagoni
1764,92574,51-60,w,11,119,Prager Rattler,,,,K,2014,w,schwarz/braun
1765,92574,51-60,w,11,119,Mischling klein,,,,K,2017,w,schwarz
1766,92574,51-60,w,11,119,Mischling klein,,,,K,2017,w,schwarz
1767,92575,51-60,w,5,52,Windhund,Mischling,,,I,2014,m,grau/schwarz
1768,92596,51-60,w,11,119,Mops,,,,K,2016,w,beige
1769,92596,51-60,w,11,119,Mops,,,,K,2017,w,beige
1770,92619,61-70,m,6,61,Labrador Retriever,,,,I,2015,m,sable
1771,92623,61-70,m,6,61,Epagneul Breton (Bretonischer Vorstehhund),,,,I,2016,m,weiss/orange
1772,92624,71-80,w,6,63,Border Collie,,,,I,2005,w,schwarz/weiss
1773,92641,51-60,w,12,123,Chihuahua,,,,K,2016,m,tricolor
1774,92723,71-80,w,8,83,Havaneser,,,,K,2008,m,dunkelbraun
1775,92744,41-50,w,12,122,Labrador Retriever,,,,I,2008,m,braun
1776,92750,51-60,w,11,111,Podenco,,,,I,2006,m,rot/braun
1777,92779,41-50,m,8,83,Mischling klein,,,,K,2011,m,braun/schwarz
1778,92843,41-50,m,10,102,Deutscher Schäfer,,,,I,2007,m,braun/schwarz
1779,92844,51-60,m,5,52,Bulldog,,,,I,2019,m,braun
1780,92864,51-60,w,8,81,Mops,,,,K,2007,m,beige
1781,92902,61-70,w,10,101,Mischling klein,Mischling,,,K,2007,w,beige/braun
1782,92936,71-80,w,11,111,Cairn Terrier,,,,K,2005,m,braun
1783,92944,31-40,w,11,115,Pudel,,,,K,2009,w,silber
1784,92974,41-50,m,4,41,Bergamasker,Mischling,,,I,2008,m,grau/braun/schwarz
1785,92975,51-60,m,9,92,Labrador Retriever,,,,I,2011,m,braun
1786,92986,41-50,w,6,61,Golden Retriever,,,,I,2014,w,golden
1787,92986,41-50,w,6,61,Entlebucher Sennenhund,,,,I,2016,m,tricolor
1788,92994,81-90,m,8,83,Spitz,Mischling,,,K,2007,m,weiss
1789,93016,41-50,w,11,115,Griffon,Mischling,,,I,2012,m,beige/braun
1790,93035,81-90,w,3,34,Mischling klein,,,,K,2005,w,schwarz/weiss
1791,93055,61-70,w,11,119,Rehpinscher,,,,K,2008,m,schwarz/braun
1792,93055,61-70,w,11,119,Rehpinscher,,Zwergpinscher,,K,2011,w,rehbraun
1793,93071,41-50,w,11,111,Havaneser,,,,K,2015,w,schwarz/weiss
1794,93083,41-50,m,6,61,Labrador Retriever,,,,I,2008,m,blondfarben
1795,93091,51-60,w,7,72,Mischling klein,,,,K,2008,w,schwarz
1796,93125,71-80,w,12,123,Coton de Tulear,,,,K,2006,w,weiss
1797,93164,71-80,w,2,24,Lagotto Romagnolo,,,,I,2006,m,braun/weiss
1798,93177,31-40,w,2,24,Französische Bulldogge,,,,K,2008,w,creme
1799,93202,51-60,w,11,119,Golden Retriever,,,,I,2007,w,creme
1800,93203,71-80,w,3,33,Spinone,,,,I,2008,w,weiss/orange
1801,93211,61-70,m,7,72,Continental Bulldog,,,,I,2008,m,schwarz/braun gestromt
1802,93237,51-60,w,10,101,Dogo Canario,,,,I,2015,w,hellbraun
1803,93237,51-60,w,10,101,Mischling gross,,,,I,2014,m,grau/weiss
1804,93238,61-70,w,11,111,Chihuahua,,,,K,2008,m,braun
1805,93239,61-70,m,9,92,Labrador Retriever,Mischling,,,I,2012,m,schwarz
1806,93253,41-50,w,2,23,Pekingese,,,,K,2008,m,braun/schwarz
1807,93257,41-50,w,10,101,Labrador Retriever,Mischling,,,I,2008,m,braun/schwarz/grau
1808,93278,51-60,w,8,83,Foxterrier,,,,K,2008,m,tricolor
1809,93282,41-50,m,6,63,Beagle,,,,K,2008,m,tricolor
1810,93288,51-60,w,10,101,Cavalier King Charles Spaniel,,,,K,2007,m,tricolor
1811,93289,41-50,w,8,81,English Staffordshire Terrier,,,,II,2008,m,schwarz
1812,93294,31-40,w,4,42,Soft Coated Wheaten Terrier,,,,I,2008,m,weizen
1813,93299,51-60,m,12,122,Russischer schwarzer Terrier,,,,I,2014,m,schwarz
1814,93302,41-50,w,3,31,Jack Russel Terrier,,,,K,2009,m,tricolor
1815,93307,51-60,m,12,121,Tschechoslowakischer Wolfshund,,,,I,2018,m,grau
1816,93307,51-60,m,12,121,Malinois,,,,I,2014,w,beige
1817,93358,71-80,m,9,91,Jack Russel Terrier,,,,K,2007,m,tricolor
1818,93392,61-70,w,2,24,Riesenschnauzer,,,,I,2004,w,schwarz
1819,93400,21-30,m,3,34,Appenzeller,Mischling,,,I,2007,m,schwarz/weiss
1820,93402,31-40,w,11,111,Do-Khyi,,,,I,2008,m,schwarz/weiss/braun
1821,93406,51-60,m,10,102,Parson Russell Terrier,,,,K,2007,m,tricolor
1822,93421,41-50,m,11,115,Beagle,,,,K,2007,m,tricolor
1823,93421,41-50,m,11,115,Siberian Husky,,,,I,2014,m,schwarz/weiss
1824,93449,71-80,w,8,83,Zwergpudel,,,,K,2008,w,choco
1825,93463,51-60,w,7,74,Weimaraner,,,,I,2007,m,silbergrau
1826,93480,61-70,m,5,51,Chihuahua,,,,K,2008,w,creme
1827,93496,31-40,w,11,115,Mischling gross,,,,I,2009,m,braun
1828,93496,31-40,w,11,115,Beagle,,,,K,2008,m,tricolor
1829,93500,51-60,w,9,92,Yorkshire Terrier,,,,K,2008,m,grau/braun
1830,93508,51-60,w,10,101,Mischling klein,,,,K,2008,w,gelb
1831,93527,61-70,w,9,91,Mops,,,,K,2008,w,beige/schwarz
1832,93531,41-50,w,3,33,Zwergpinscher,,,,K,2008,m,schwarz/rot
1833,93553,31-40,m,5,52,Saarloos-Wolfshund,,,,I,2008,m,braun
1834,93610,21-30,w,5,52,Australian Shepherd,,,,I,2011,w,red merle
1835,93639,51-60,w,8,81,Mischling klein,,,,K,2016,w,weiss/braun
1836,93664,61-70,w,7,74,Dachshund,,,,K,2010,w,schwarz/rot
1837,93664,61-70,w,7,74,Dachshund,,,,K,2006,w,schwarz/rot
1838,93667,51-60,w,3,34,Cairn Terrier,,,,K,2010,w,rot
1839,93675,51-60,w,7,72,Dalmatiner,,,,I,2006,m,weiss/schwarz
1840,93675,51-60,w,7,72,Mischling klein,,,,K,2018,m,schwarz/braun
1841,93676,51-60,w,9,91,Golden Retriever,,,,I,2008,w,golden
1842,93707,61-70,w,6,61,Bolonka Zwetna,,,,K,2015,m,rot/braun
1843,93722,71-80,w,3,31,Foxterrier,,,,K,2008,m,tricolor
1844,93729,51-60,m,4,42,Lagotto Romagnolo,,,,I,2008,w,braun meliert
1845,93800,31-40,w,6,63,Australian Shepherd,,,,I,2008,m,braun
1846,93872,31-40,w,10,101,Schäfer,,Englische Bulldogge,,I,2007,w,weiss/braun
1847,93900,51-60,w,10,101,Mischling klein,,,,K,2016,m,schwarz
1848,93904,51-60,w,11,119,Malteser,,Havaneser,,K,2010,w,schwarz/braun
1849,93909,41-50,m,7,73,Französische Bulldogge,,,,K,2015,m,weiss/schwarz
1850,93909,41-50,m,7,73,Französische Bulldogge,,,,K,2012,m,braun gestromt
1851,93914,71-80,w,11,111,Mischling klein,,,,K,2013,w,schwarz
1852,93928,41-50,w,8,83,Boston Terrier,,,,K,2019,w,schwarz/weiss
1853,93929,61-70,w,3,34,Mischling klein,,,,K,2006,w,beige/weiss
1854,93945,61-70,w,12,122,Pinscher,,,,K,2011,w,braun
1855,93945,61-70,w,12,122,Pinscher,,Mops,,K,2015,w,beige
1856,93954,61-70,w,2,23,Bichon frisé,,Shih Tzu,,K,2018,w,weiss
1857,94020,31-40,w,10,101,Mischling klein,,,,K,2006,w,braun
1858,94059,31-40,w,6,63,Mischling gross,,,,I,2019,w,braun/weiss
1859,94059,31-40,w,6,63,Labrador Retriever,Mischling,,,I,2006,w,braun
1860,94085,31-40,m,4,44,Old Englische Bulldogge,,,,I,2008,w,braun/weiss
1861,94100,51-60,w,4,42,Mischling klein,,,,K,2009,m,braun/schwarz/weiss
1862,94143,31-40,w,7,73,Mischling klein,,,,K,2008,w,grau/schwarz
1863,94160,51-60,w,9,92,Mischling klein,,,,K,2008,w,schwarz
1864,94222,41-50,w,12,122,Shih Tzu,,,,K,2013,m,weiss
1865,94290,71-80,m,7,72,Golden Retriever,,,,I,2008,w,blondfarben
1866,94301,51-60,w,3,31,Pinscher,,,,K,2015,m,braun
1867,94302,51-60,w,6,61,Labrador Retriever,,Golden Retriever,,I,2008,m,schwarz
1868,94318,31-40,m,8,82,Lagotto Romagnolo,,,,I,2019,w,weiss/braun
1869,94333,61-70,w,11,115,Appenzeller Sennenhund,,,,I,2008,w,schwarz/braun/weiss
1870,94348,51-60,m,11,115,Pekingese,,,,K,2014,m,beige/schwarz
1871,94410,41-50,m,9,92,Jack Russel Terrier,,,,K,2008,w,tricolor
1872,94410,41-50,m,9,92,Mischling klein,,,,K,2009,m,blondfarben
1873,94435,51-60,w,3,34,Yorkshire Terrier,,,,K,2008,m,schwarz
1874,94465,31-40,m,5,52,Border Collie,,,,I,2007,m,schwarz/weiss
1875,94477,61-70,w,8,81,Chihuahua,,,,K,2009,m,black/tan
1876,94493,21-30,w,9,91,Yorkshire Terrier,,,,K,2007,m,schwarz/grau
1877,94514,51-60,m,1,11,Zwergdackel,,,,K,2010,m,rot
1878,94599,31-40,w,12,121,Chihuahua,,,,K,2009,m,weiss/braun
1879,94617,41-50,w,2,23,Lagotto Romagnolo,,,,I,2008,w,weiss/braun
1880,94618,51-60,w,7,74,Jack Russel Terrier,,,,K,2008,w,tricolor
1881,94622,61-70,m,7,71,Islandhund,,,,K,2017,m,rot/weiss
1882,94640,31-40,w,11,111,Beauceron Berge de Beauce,,,,I,2008,w,grau/braun/schwarz
1883,94642,81-90,w,7,71,Cocker Spaniel,,,,K,2008,w,black/tan
1884,94655,51-60,w,2,24,Labrador Retriever,,,,I,2008,w,braun
1885,94693,41-50,w,2,21,Mischling klein,,,,K,2008,w,schwarz/weiss
1886,94699,41-50,w,4,41,Shih Tzu,,,,K,2008,m,braun
1887,94709,51-60,w,3,31,Boston Terrier,,,,K,2008,w,weiss/braun
1888,94711,51-60,w,2,21,Weimaraner,,,,I,2019,w,blau
1889,94726,41-50,m,9,92,Labrador Retriever,,Golden Retriever,,I,2016,m,blondfarben
1890,94735,41-50,w,9,91,Schäfer,,,,I,2013,m,braun/schwarz
1891,94757,71-80,m,6,63,Deutsch Drahthaar,,,,I,2008,w,braun schimmel
1892,94777,61-70,w,1,11,Coton de Tulear,,,,K,2017,m,weiss
1893,94783,51-60,w,2,21,Yorkshire Terrier,,,,K,2006,w,black/tan
1894,94794,41-50,w,2,24,Chihuahua,,,,K,2010,m,braun/weiss
1895,94794,41-50,w,2,24,Chihuahua,,,,K,2010,m,beige
1896,94803,71-80,w,11,111,Mischling klein,,,,K,2006,m,beige
1897,94823,71-80,w,4,41,Bolonka Zwetna,,,,K,2008,w,schwarz/weiss
1898,94841,31-40,w,9,91,Toyterrier,,,,K,2008,w,schwarz/braun
1899,94841,31-40,w,9,91,Labrador Retriever,,Rottweiler,,I,2012,w,schwarz/braun
1900,94844,41-50,w,6,63,Mischling klein,,,,K,2008,w,schwarz/weiss
1901,94846,51-60,m,11,119,Yorkshire Terrier,,,,K,2018,m,black/tan
1902,94868,41-50,m,11,111,Mischling klein,,,,K,2008,m,beige/weiss/braun
1903,94937,51-60,w,7,71,Coton de Tulear,,,,K,2019,w,weiss
1904,94940,51-60,w,10,101,Mischling klein,,,,K,2007,w,braun
1905,94942,61-70,w,9,91,Malteser,,,,K,2008,w,weiss
1906,94948,31-40,m,11,119,Mischling gross,,,,I,2015,w,braun
1907,94977,51-60,w,7,72,Chesapeake Bay Retriever,,,,I,2017,w,braun
1908,95005,51-60,m,9,92,Mischling klein,,,,K,2017,m,hellbraun/weiss
1909,95007,31-40,w,9,91,Appenzeller Sennenhund,,Collie,,I,2008,m,braun
1910,95047,51-60,w,6,61,Irish Setter,,,,I,2010,m,rot
1911,95066,31-40,m,8,81,Weimaraner,,,,I,2014,w,silber
1912,95073,61-70,m,9,92,Labrador Retriever,,,,I,2008,w,schwarz
1913,95086,31-40,w,7,71,Mops,,,,K,2009,w,beige
1914,95103,61-70,w,9,91,Deutscher Pinscher,,,,I,2008,w,schwarz/rot
1915,95118,51-60,m,11,119,Yorkshire Terrier,,,,K,2008,w,schwarz/grau
1916,95124,51-60,w,2,24,Flat Coated Retriever,,,,I,2018,m,schwarz
1917,95195,41-50,w,1,11,Jack Russel Terrier,,,,K,2008,m,weiss/braun/schwarz
1918,95210,51-60,m,4,42,Zwergpinscher,,,,K,2008,w,rot
1919,95256,61-70,w,7,74,Afghanischer Windhund,,,,I,2008,m,creme
1920,95256,61-70,w,7,74,Afghanischer Windhund,,,,I,2015,m,creme
1921,95284,41-50,w,9,91,Airedale Terrier,,,,I,2010,m,beige/schwarz
1922,95295,51-60,w,12,123,Mischling klein,,,,K,2008,w,schwarz/braun/weiss
1923,95296,51-60,w,8,82,Golden Retriever,,,,I,2008,m,golden
1924,95305,71-80,m,10,101,Alpenländische Dachsbracke,,,,K,2008,w,schwarz/beige
1925,95333,41-50,m,11,111,Mischling klein,,,,K,2008,w,schwarz/braun
1926,95371,41-50,m,8,81,Golden Retriever,,Labrador Retriever,,I,2016,w,schwarz
1927,95401,61-70,w,11,115,Mischling klein,,,,K,2015,w,schwarz/braun
1928,95403,51-60,w,6,63,Golden Retriever,,,,I,2008,w,beige
1929,95418,71-80,w,2,21,Pinscher,Mischling,,,K,2012,w,beige
1930,95440,41-50,w,2,21,Spanischer Wasserhund,,,,I,2008,m,braun/weiss
1931,95449,41-50,w,4,42,Kooikerhondje,,,,K,2008,m,rot/weiss
1932,95469,51-60,w,11,111,Labrador Retriever,,,,I,2013,m,braun
1933,95469,51-60,w,11,111,West Highland White Terrier,,,,K,2006,m,weiss
1934,95473,51-60,w,9,91,Mischling klein,,,,K,2007,m,schwarz
1935,95504,31-40,w,3,31,Parson Russell Terrier,,,,K,2008,m,tricolor
1936,95512,71-80,w,2,21,Mischling klein,,,,K,2016,w,schwarz/weiss
1937,95560,41-50,w,2,21,Beagle,,,,K,2013,m,tricolor
1938,95569,41-50,m,9,92,Alaskan Malamute,,,,I,2013,m,weiss/schwarz
1939,95569,41-50,m,9,92,Alaskan Malamute,,,,I,2013,w,weiss/braun/schwarz
1940,95590,41-50,m,3,31,Dachshund,,,,K,2018,w,tricolor
1941,95590,41-50,m,3,31,Zwergpinscher,Mischling,,,K,2014,m,schwarz/braun/weiss
1942,95641,31-40,m,5,52,Französische Bulldogge,,,,K,2008,m,gestromt
1943,95646,31-40,w,10,101,Mischling klein,,,,K,2004,m,tricolor
1944,95651,51-60,w,3,34,Tibet Terrier,,,,K,2012,w,zobel/weiss
1945,95653,41-50,m,10,101,Mischling klein,,,,K,2008,w,schwarz
1946,95656,41-50,m,9,92,Französische Bulldogge,,,,K,2014,m,gestromt
1947,95675,41-50,w,12,123,Shetland Sheepdog,,,,K,2010,w,blue/merle
1948,95675,41-50,w,12,123,Sheltie,,,,K,2006,w,tricolor
1949,95677,41-50,m,3,31,Malteser,,,,K,2007,m,weiss
1950,95680,71-80,w,7,72,Schweizer Niederlaufhund,,,,K,2019,w,rot/weiss
1951,95700,31-40,w,3,33,Rhodesian Ridgeback,,,,I,2008,m,rot
1952,95760,41-50,w,1,11,Mischling klein,,,,K,2008,w,braun/rot
