,Holder_ID,Age,Holder_Sex,District,City_Code,Race1,Race1_Hybrid,Race2,Race2_Hybrid,Race,Dog_Birth_Year,Dog_sex,Dog_Color,Dog_Age,Owner_Age_Group
1197,87720,71-80,w,11,111,Mischling klein,,,,K,2013,w,braun/weiss/schwarz,10,7
1198,87731,51-60,w,7,72,Labrador Retriever,,,,I,2012,m,braun,11,5
1199,87738,41-50,w,10,101,Chihuahua,,,,K,2012,m,blue/tan,11,4
1200,87738,41-50,w,10,101,Chihuahua,,,,K,2008,m,braun/schwarz,15,4
1201,87757,41-50,w,7,72,Bolonka Zwetna,,,,K,2014,m,schwarz/weiss,9,4
1202,87773,41-50,m,9,92,Pudel,,,,K,2003,m,apricot,20,4
1203,87776,51-60,w,7,74,Whippet,,,,I,2017,m,weiss/braun,6,5
1204,87776,51-60,w,7,74,Yorkshire Terrier,,,,K,2008,w,black/tan,15,5
1205,87787,71-80,w,7,72,Mischling klein,,,,K,2016,w,braun/beige,7,7
1206,87790,51-60,w,11,119,Shih Tzu,,,,K,2015,w,weiss/braun,8,5
1207,87803,51-60,w,3,34,Husky,Mischling,,,I,2003,w,weiss/braun,20,5
1208,87815,71-80,w,4,42,Shih Tzu,,,,K,2015,m,weiss/schwarz,8,7
1209,87816,51-60,w,3,33,Mischling gross,,,,I,2016,w,weiss/braun,7,5
1210,87819,61-70,w,7,72,Jack Russel Terrier,Mischling,,,K,1998,m,rot/weiss,25,6
1211,87828,71-80,w,6,63,Pudel,Mischling,,,K,2009,m,weiss,14,7
1212,87832,41-50,m,11,119,Schäfer,Mischling,,,I,2014,m,schwarz,9,4
1213,87855,51-60,w,7,74,Cairn Terrier,,,,K,2002,w,dunkel gestromt,21,5
1214,87859,51-60,m,10,102,Cairn Terrier,,,,K,2016,w,rot,7,5
1215,87864,71-80,w,9,91,English Setter,Mischling,,,I,2004,w,beige/rot,19,7
1216,87882,41-50,w,2,21,Mischling klein,,,,K,2004,m,schwarz/grau/weiss,19,4
1217,87893,61-70,w,5,52,Shih Tzu,,,,K,2003,w,weiss/beige,20,6
1218,87900,51-60,m,10,101,Dachshund,Mischling,,,K,2003,w,schwarz/braun/weiss,20,5
1219,87908,71-80,m,2,23,West Highland White Terrier,,,,K,2004,w,weiss,19,7
1220,87909,41-50,m,3,33,Golden Retriever,,,,I,2009,m,braun,14,4
1221,87913,41-50,w,12,121,Zwergpudel,,,,K,2019,w,silber,4,4
1222,87913,41-50,w,12,121,Mischling klein,,,,K,2008,w,braun/schwarz,15,4
1223,87913,41-50,w,12,121,Shih Tzu,,,,K,2005,w,gold/weiss,18,4
1224,87913,41-50,w,12,121,Shih Tzu,,,,K,2016,w,braun/weiss,7,4
1225,87913,41-50,w,12,121,Mittelpudel,,,,K,2012,w,schwarz,11,4
1226,87913,41-50,w,12,121,Zwergpudel,,,,K,2009,w,braun,14,4
1227,87913,41-50,w,12,121,Zwergpudel,,,,K,2015,w,silber,8,4
1228,87913,41-50,w,12,121,Zwergpudel,,,,K,2010,m,schwarz,13,4
1229,87913,41-50,w,12,121,Mittelpudel,,,,K,2017,w,schwarz,6,4
1230,87919,31-40,w,4,42,Podenco Ibicenco,,,,I,2004,w,weiss/braun,19,3
1231,87924,61-70,m,12,121,Appenzeller Sennenhund,,,,I,2014,w,tricolor,9,6
1232,87932,61-70,m,10,102,Riesenschnauzer,,,,I,2004,w,schwarz,19,6
1233,87944,51-60,w,2,21,Continental Bulldog,,,,I,2007,w,gestromt,16,5
1234,87946,51-60,w,4,44,Yorkshire Terrier,,,,K,2015,w,braun/grau,8,5
1235,87947,61-70,m,10,102,Münsterländer,,,,I,2004,w,schwarz/weiss,19,6
1236,87954,51-60,m,8,82,Lagotto Romagnolo,,,,I,2004,m,weiss/schwarz,19,5
1237,87956,41-50,m,3,33,Vizsla,,,,I,2009,m,braun,14,4
1238,87957,71-80,w,8,83,Riesenschnauzer,,,,I,2013,w,schwarz,10,7
1239,87961,51-60,w,11,115,Mischling klein,,,,K,2018,w,schwarz/weiss/beige,5,5
1240,87966,41-50,w,11,115,Labrador,,Appenzeller Sennenhund,,I,2004,w,schwarz/weiss/braun,19,4
1241,87982,41-50,m,12,122,Yorkshire Terrier,Mischling,,,K,2006,w,schwarz/gelb,17,4
1242,87985,51-60,m,7,71,Galgo,,,,I,2012,w,braun gestromt,11,5
1243,87985,51-60,m,7,71,Galgo,,,,I,2012,w,braun gestromt,11,5
1244,87998,51-60,w,1,11,Französische Bulldogge,Mischling,,,K,2014,m,gestromt,9,5
1245,88014,41-50,m,3,31,Mischling klein,,,,K,2007,m,weiss,16,4
1246,88022,81-90,w,5,51,Zwergpudel,,,,K,2015,m,weiss,8,8
1247,88031,51-60,w,2,23,Parson Jack Russell Terrier,,,,K,2004,m,tricolor,19,5
1248,88032,61-70,w,3,34,Mischling klein,,,,K,2007,w,schwarz/braun,16,6
1249,88036,61-70,w,7,73,Mischling gross,,,,I,2010,w,braun/grau,13,6
1250,88038,61-70,m,11,119,Appenzeller Sennenhund,Mischling,,,I,2014,w,tricolor,9,6
1251,88046,61-70,w,6,63,Chodsky pes,,,,I,2018,m,black/tan,5,6
1252,88053,51-60,w,2,23,Sennenhund,Mischling,,,I,2012,m,tricolor,11,5
1253,88063,31-40,m,2,23,Deutscher Schäfer,,,,I,2015,w,braun/schwarz,8,3
1254,88067,31-40,w,11,111,Rehpinscher,,,,K,2009,w,rehbraun,14,3
1255,88071,61-70,w,5,52,Border Collie,,,,I,2019,w,tricolor,4,6
1256,88077,61-70,m,8,81,Irish Setter,Mischling,,,I,2004,w,golden,19,6
1257,88084,41-50,w,10,101,Nova Scotia Duck Tolling Retriever,,,,I,2019,w,rot/weiss,4,4
1258,88094,61-70,m,12,123,Shar Pei,,,,I,2019,m,braun,4,6
1259,88096,81-90,m,10,101,Labrador Retriever,,,,I,2014,m,schwarz,9,8
1260,88099,71-80,w,10,101,Mops,,,,K,2015,w,silber/weiss,8,7
1261,88113,71-80,w,7,71,Grosspudel,,,,I,2008,m,weiss,15,7
1262,88113,71-80,w,7,71,Zwergpudel,,,,K,2013,m,schwarz,10,7
1263,88114,51-60,w,6,61,Biewer Yorkshire Terrier,,,,K,2015,w,tricolor,8,5
1264,88119,71-80,w,2,24,Jack Russel Terrier,,,,K,2003,m,tricolor,20,7
1265,88120,51-60,m,8,82,Golden Retriever,,,,I,2019,m,golden,4,5
1266,88122,51-60,w,7,74,Hovawart,,,,I,2016,w,schwarz,7,5
1267,88133,71-80,m,6,63,Appenzeller Sennenhund,Mischling,,,I,2010,m,tricolor,13,7
1268,88146,61-70,m,1,13,Terrier,Mischling,,,K,2001,m,schwarz,22,6
1269,88148,51-60,w,4,42,Mischling klein,,,,K,2008,m,beige,15,5
1270,88151,81-90,w,12,122,Berner Sennenhund,,,,I,2018,m,tricolor,5,8
1271,88153,51-60,m,11,115,Labrador Retriever,,,,I,2004,m,gelb,19,5
1272,88156,71-80,w,10,101,Mischling klein,,,,K,2014,w,hellbraun,9,7
1273,88163,51-60,w,10,102,Mischling klein,,,,K,2004,w,braun,19,5
1274,88168,71-80,m,7,74,Deutscher Schäfer,,,,I,2012,w,schwarz/braun,11,7
1275,88171,51-60,w,7,74,Mischling klein,,,,K,2004,w,weiss/beige,19,5
1276,88183,61-70,w,8,83,Yorkshire Terrier,,,,K,2016,m,schwarz/braun,7,6
1277,88190,61-70,w,11,115,Mischling klein,,,,K,2006,m,braun,17,6
1278,88191,71-80,w,9,92,Lhasa Apso,,,,K,2015,w,zobel,8,7
1279,88196,71-80,w,11,111,Deutscher Schäfer,,,,I,2011,w,schwarz/gelb,12,7
1280,88201,61-70,w,11,115,Mischling klein,,,,K,2011,m,schwarz/braun,12,6
1281,88203,71-80,w,7,73,Miniature Bull Terrier,,,,K,2018,w,braun/weiss,5,7
1282,88204,51-60,m,9,92,Collie,,,,I,2013,m,tricolor,10,5
1283,88209,51-60,m,10,101,Labrador Retriever,Mischling,,,I,2012,m,schwarz,11,5
1284,88220,51-60,m,7,71,Tibet Terrier,,,,K,2018,m,schwarz/weiss,5,5
1285,88220,51-60,m,7,71,Tibet Terrier,,,,K,2017,m,schwarz/weiss,6,5
1286,88222,31-40,w,10,101,Schäfer,Mischling,,,I,2004,m,braun/weiss/schwarz,19,3
1287,88232,81-90,w,6,61,Golden Retriever,,,,I,2018,m,golden,5,8
1288,88242,61-70,w,8,82,Pekingese,Mischling,,,K,2004,w,hellbraun,19,6
1289,88248,51-60,w,2,23,Tibetan Spaniel,,,,K,2007,w,braun/weiss,16,5
1290,88251,41-50,w,4,44,Jack Russel Terrier,Mischling,,,K,2004,w,braun/weiss,19,4
1291,88251,41-50,w,4,44,Pinscher,,,,K,2008,w,braun,15,4
1292,88260,51-60,w,2,21,English Cocker Spaniel,,,,K,2009,m,blauschimmel,14,5
1293,88267,61-70,w,7,72,Mittelpudel,,,,K,2016,w,schwarz,7,6
1294,88271,51-60,w,9,91,Mischling klein,,,,K,2010,w,beige,13,5
1295,88280,71-80,m,1,13,Mischling gross,,,,I,2004,m,schwarz,19,7
1296,88294,41-50,m,11,115,West Highland White Terrier,,,,K,2004,w,weiss,19,4
1297,88331,41-50,w,11,115,Mischling gross,,,,I,2018,w,braun/schwarz,5,4
1298,88337,51-60,w,3,33,Yorkshire Terrier,,,,K,2004,m,schwarz/braun,19,5
1299,88339,71-80,w,9,91,Havaneser,,,,K,2014,m,weiss,9,7
1300,88340,51-60,w,9,92,Lhasa Apso,Mischling,,,K,2007,w,weiss/beige,16,5
1301,88341,51-60,w,11,119,Mischling gross,,,,I,2012,m,rot/braun,11,5
1302,88347,61-70,w,7,73,Mischling klein,,,,K,2010,w,weiss/braun,13,6
1303,88350,51-60,w,9,92,Zwergpinscher,,,,K,2004,m,rot/braun,19,5
1304,88355,61-70,w,2,21,Bergamasker,,,,I,2017,m,grau/schwarz,6,6
1305,88360,71-80,w,3,33,Tervueren,,,,I,2004,w,braun/schwarz,19,7
1306,88381,61-70,w,7,74,Zwergpinscher,,Rehpinscher,,K,2012,w,braun,11,6
1307,88390,61-70,w,9,91,Bergamasker,,Schäfer,,I,2005,m,schwarz/braun/grau,18,6
1308,88395,41-50,w,6,61,Japan Chin,,,,K,2019,w,rot/weiss,4,4
1309,88398,61-70,w,9,92,Bolonka Zwetna,,,,K,2018,m,schwarz,5,6
1310,88401,71-80,w,11,115,Tibetan Spaniel,,,,K,2009,m,schwarz/weiss,14,7
1311,88405,51-60,w,7,74,Spinone,Mischling,,,I,2007,w,grau/braun,16,5
1312,88406,31-40,w,9,91,Jack Russel Terrier,,,,K,2005,w,tricolor,18,3
1313,88408,71-80,m,11,111,Mischling klein,,,,K,2004,w,schwarz/braun,19,7
1314,88415,51-60,w,6,61,Nova Scotia Duck Tolling Retriever,,,,I,2012,m,rot/weiss,11,5
1315,88421,51-60,m,10,101,Mischling klein,,,,K,2014,w,tricolor,9,5
1316,88422,51-60,m,11,115,Border Collie,,Australian Shepherd,,I,2018,w,schwarz,5,5
1317,88439,51-60,w,7,72,Terrier,Mischling,,,K,2004,m,hellbraun,19,5
1318,88444,51-60,w,7,73,Cairn Terrier,,,,K,2005,m,brindle,18,5
1319,88450,51-60,m,10,102,Jack Russel Terrier,,,,K,2015,w,tricolor,8,5
1320,88451,31-40,w,9,92,Dachshund,Mischling,,,K,2019,m,braun/rot,4,3
1321,88455,51-60,w,7,74,Welsh Terrier,,,,K,2016,w,rot/schwarz,7,5
1322,88471,71-80,w,10,101,Yorkshire Terrier,,,,K,2018,m,black/tan,5,7
1323,88473,51-60,m,2,24,Jack Russel Terrier,,,,K,2004,w,weiss/schwarz/braun,19,5
1324,88475,61-70,w,7,74,Rehpinscher,Mischling,,,K,2012,w,schwarz/braun/weiss,11,6
1325,88481,81-90,w,10,101,Jack Russel Terrier,,,,K,2007,m,tricolor,16,8
1326,88481,81-90,w,10,101,Jack Russel Terrier,,,,K,2005,w,weiss/schwarz/braun,18,8
1327,88485,51-60,w,2,21,Sheltie,,,,K,2014,w,tricolor,9,5
1328,88490,51-60,w,12,121,Rottweiler,,,,I,2017,m,schwarz/braun,6,5
1329,88496,51-60,m,8,81,Continental Bulldog,,,,I,2005,w,weiss/schwarz/braun,18,5
1330,88496,51-60,m,8,81,Continental Bulldog,,,,I,2018,w,schwarz/weiss,5,5
1331,88505,41-50,m,10,101,Labrador Retriever,,,,I,2005,m,schwarz,18,4
1332,88508,61-70,w,10,102,Lagotto Romagnolo,,,,I,2005,w,weiss,18,6
1333,88512,51-60,w,12,122,Mischling klein,,,,K,2012,w,schwarz/weiss,11,5
1334,88521,71-80,w,12,122,Chihuahua,,,,K,2011,m,beige,12,7
1335,88542,61-70,m,7,73,Border Collie,,,,I,2005,w,schwarz/weiss,18,6
1336,88543,51-60,w,10,101,Deutscher Schäfer,,,,I,2005,w,schwarz/grau,18,5
1337,88546,61-70,w,7,72,Parson Russell Terrier,,,,K,2014,w,tricolor,9,6
1338,88559,71-80,w,8,82,Zwergpudel,,,,K,2005,w,schwarz,18,7
1339,88559,71-80,w,8,82,Zwergpudel,,,,K,2013,m,braun,10,7
1340,88567,71-80,w,6,63,Pudel,Mischling,,,K,2017,w,beige,6,7
1341,88572,71-80,w,4,44,Yorkshire Terrier,,,,K,2007,w,blue/tan,16,7
1342,88580,51-60,w,9,92,Terrier,Mischling,,,K,2014,w,schwarz/braun,9,5
1343,88585,51-60,w,11,111,Pinscher,,,,K,2014,w,schwarz/braun,9,5
1344,88585,51-60,w,11,111,Jack Russel Terrier,,,,K,2004,m,tricolor,19,5
1345,88594,71-80,m,2,21,Labrador,,,,I,2012,m,blondfarben,11,7
1346,88609,61-70,w,1,13,Shiba Inu,,,,K,2005,m,rot/weiss,18,6
1347,88614,51-60,w,7,72,Flat Coated Retriever,,,,I,2013,w,schwarz,10,5
1348,88614,51-60,w,7,72,Flat Coated Retriever,,,,I,2018,w,schwarz,5,5
1349,88616,41-50,m,3,33,Tibet Terrier,,,,K,2005,m,schwarz/weiss,18,4
1350,88617,41-50,w,12,121,Deutscher Kleinspitz,,,,K,2012,w,schwarz,11,4
1351,88623,51-60,w,10,101,Bulldog,Mischling,,,I,2010,m,gestromt,13,5
1352,88626,61-70,w,11,115,Labrador Retriever,,,,I,2015,m,gelb,8,6
1353,88634,41-50,w,4,41,Jack Russel Terrier,,,,K,2005,m,tricolor,18,4
1354,88636,61-70,m,9,92,Französische Bulldogge,,,,K,2010,m,beige/schwarz,13,6
1355,88637,61-70,w,2,24,Münsterländer,Mischling,,,I,2006,w,braun,17,6
1356,88650,51-60,w,11,115,Lhasa Apso,,,,K,2011,m,beige,12,5
1357,88650,51-60,w,11,115,Lhasa Apso,,,,K,2018,m,schwarz/weiss,5,5
1358,88654,51-60,w,6,61,Petit Basset Griffon Vendéen,,,,K,2018,m,tricolor,5,5
1359,88654,51-60,w,6,61,Zwergrauhaardackel,,,,K,2017,m,saufarben,6,5
1360,88656,31-40,w,10,101,Weisser Schäferhund (Berger Blanc Suisse),,,,I,2014,w,weiss,9,3
1361,88657,61-70,w,3,33,Cairn Terrier,,,,K,2005,w,rot,18,6
1362,88660,61-70,w,9,92,Golden Retriever,,Labrador Retriever,,I,2016,w,schwarz,7,6
1363,88660,61-70,w,9,92,Papillon,,,,K,2019,w,rot/braun/weiss,4,6
1364,88665,31-40,w,3,33,Podenco Ibicenco,,,,I,2005,w,rot/weiss,18,3
1365,88670,51-60,w,4,44,Havaneser,,,,K,2012,m,tricolor,11,5
1366,88671,71-80,m,1,11,Mischling klein,,,,K,2014,w,schwarz/weiss,9,7
1367,88672,61-70,m,4,42,Jagdhund,Mischling,,,I,2005,m,schwarz,18,6
1368,88676,51-60,w,1,12,Tervueren,,,,I,2010,m,silber,13,5
1369,88677,61-70,w,11,119,Französische Bulldogge,,,,K,2016,m,schwarz gestromt,7,6
1370,88678,51-60,w,10,101,Papillon,,,,K,2013,w,tricolor,10,5
1371,88678,51-60,w,10,101,Papillon,,,,K,2013,w,tricolor,10,5
1372,88686,51-60,m,12,121,Pinscher,Mischling,,,K,2005,m,schwarz,18,5
1373,88692,71-80,m,7,74,Mischling klein,,,,K,2005,w,schwarz/braun,18,7
1374,88703,51-60,w,12,121,Deutscher Schäfer,,,,I,2014,w,schwarz/braun,9,5
1375,88708,51-60,w,2,24,Appenzeller Sennenhund,,,,I,2005,w,schwarz/weiss/braun,18,5
1376,88710,51-60,m,8,82,Polnischer Niederungshütehund,,,,I,2005,w,weiss,18,5
1377,88712,71-80,w,11,115,Schäfer,,,,I,2011,m,weiss,12,7
1378,88717,41-50,w,10,101,Pudel,Mischling,,,K,2008,m,schwarz,15,4
1379,88723,51-60,w,10,102,Yorkshire Terrier,,,,K,2018,m,schwarz/braun,5,5
1380,88723,51-60,w,10,102,Malteser,,,,K,2005,w,weiss,18,5
1381,88740,61-70,w,6,61,Golden Retriever,,,,I,2015,m,golden,8,6
1382,88742,51-60,w,12,122,Labrador Retriever,,,,I,2014,w,schwarz,9,5
1383,88783,51-60,w,11,115,Coton de Tulear,,,,K,2018,w,weiss,5,5
1384,88785,41-50,w,10,102,Mischling gross,,,,I,2015,w,weiss,8,4
1385,88797,41-50,w,11,115,Malteser,,,,K,2005,m,weiss,18,4
1386,88806,51-60,w,12,123,Chihuahua,,,,K,2006,w,schwarz/weiss,17,5
1387,88806,51-60,w,12,123,Chihuahua,Mischling,,,K,2005,w,schwarz/weiss,18,5
1388,88842,51-60,w,6,63,Flat Coated Retriever,,,,I,2011,w,schwarz,12,5
1389,88843,81-90,m,10,101,West Highland White Terrier,,,,K,2014,m,weiss,9,8
1390,88850,51-60,w,9,92,Yorkshire Terrier,,,,K,2006,m,blue/tan,17,5
1391,88850,51-60,w,9,92,Yorkshire Terrier,,,,K,2012,w,blue/tan,11,5
1392,88850,51-60,w,9,92,Yorkshire Terrier,,,,K,2006,w,tricolor,17,5
1393,88852,61-70,w,3,31,Zwergschnauzer,,,,K,2016,w,pfeffer/salz,7,6
1394,88857,61-70,w,7,74,Labrador Retriever,,,,I,2005,w,gelb,18,6
1395,88862,61-70,w,3,34,Mischling klein,,,,K,2005,w,beige,18,6
1396,88865,61-70,w,10,101,Appenzeller Sennenhund,,Border Collie,,I,2013,w,tricolor,10,6
1397,88866,41-50,m,2,24,Labrador Retriever,,,,I,2010,m,braun,13,4
1398,88866,41-50,m,2,24,Entlebucher Sennenhund,Mischling,,,I,2013,m,schwarz,10,4
1399,88871,51-60,w,11,119,Chihuahua,,,,K,2009,w,weiss,14,5
1400,88871,51-60,w,11,119,Chihuahua,,,,K,2010,w,braun/schwarz,13,5
1401,88882,71-80,m,2,24,Mischling klein,,,,K,2008,w,braun/weiss,15,7
1402,88888,51-60,m,2,24,Langhaardackel,,,,K,2005,w,rot/braun,18,5
1403,88888,51-60,m,2,24,Langhaardackel,,,,K,2012,m,braun,11,5
1404,88892,51-60,w,7,74,English Springer Spaniel,,,,I,2017,w,braun/weiss,6,5
1405,88897,91-100,w,7,74,Cairn Terrier,,,,K,2005,w,schwarz/grau,18,9
1406,88898,71-80,w,3,31,Border Collie,,,,I,2005,m,schwarz/weiss,18,7
1407,88902,61-70,w,7,74,Französische Bulldogge,,,,K,2018,m,dunkel gestromt,5,6
1408,88907,41-50,w,9,92,Galgo Espanol,,,,I,2017,w,braun gestromt,6,4
1409,88924,71-80,m,9,91,Mischling klein,,,,K,2006,m,tricolor,17,7
1410,88928,51-60,w,9,92,Malteser,Mischling,,,K,2005,m,weiss,18,5
1411,88930,51-60,w,9,92,Zwergpudel,,,,K,2006,m,apricot,17,5
1412,88933,51-60,m,5,51,Jack Russel Terrier,,,,K,2005,m,weiss/schwarz,18,5
1413,88949,41-50,w,11,111,Mischling klein,,,,K,2015,w,weiss/braun/schwarz,8,4
1414,88949,41-50,w,11,111,Shih Tzu,,Tibet Terrier,,K,2018,w,tricolor,5,4
1415,88955,31-40,m,9,92,Mischling gross,,,,I,2017,m,weiss/braun,6,3
1416,88956,61-70,m,10,101,Jack Russel Terrier,,,,K,2005,m,schwarz/braun,18,6
1417,88961,51-60,w,7,72,Beagle,,,,K,2011,m,tricolor,12,5
1418,88965,51-60,w,7,71,Labrador Retriever,,,,I,2010,m,braun,13,5
1419,88971,61-70,w,4,44,West Highland White Terrier,,,,K,2018,m,weiss,5,6
1420,88974,61-70,m,9,92,Labrador Retriever,Mischling,,,I,2005,w,schwarz,18,6
1421,88981,71-80,w,4,41,Mischling klein,,,,K,2006,m,schwarz/braun,17,7
1422,88995,51-60,w,7,71,West Highland White Terrier,,,,K,2005,w,weiss,18,5
1423,88996,71-80,w,6,61,Mischling klein,,,,K,2011,w,weiss/schwarz/braun,12,7
1424,88998,51-60,w,10,101,Golden Retriever,,Pudel,,I,2014,w,creme,9,5
1425,88999,41-50,w,5,51,Pudel,,,,K,2005,m,weiss/braun,18,4
1426,89008,51-60,m,10,101,Zwergpinscher,,,,K,2016,w,schwarz/rot,7,5
1427,89018,31-40,w,2,21,Schnauzer,,Labrador Retriever,,I,2005,w,schwarz,18,3
1428,89023,71-80,w,9,91,Tibet Terrier,,,,K,2009,w,tricolor,14,7
1429,89025,51-60,w,3,31,Eurasier,,,,I,2006,w,grau,17,5
1430,89029,41-50,m,6,61,Schweizer Niederlaufhund,,,,K,2008,m,weiss/braun,15,4
1431,89032,41-50,w,3,31,Mops,,,,K,2016,w,schwarz,7,4
1432,89033,51-60,m,11,119,Jack Russel Terrier,,,,K,2011,m,tricolor,12,5
1433,89033,51-60,m,11,119,Schäfer,Mischling,,,I,2008,w,braun/schwarz,15,5
1434,89034,41-50,w,11,119,Jack Russel Terrier,,,,K,2008,w,tricolor,15,4
1435,89048,51-60,w,3,34,Französische Bulldogge,,,,K,2019,m,merle,4,5
1436,89050,51-60,m,11,111,Mischling klein,,,,K,2006,w,beige,17,5
1437,89052,51-60,w,2,21,Mischling gross,,,,I,2015,m,schwarz,8,5
1438,89059,61-70,w,6,63,Mops,,,,K,2010,m,beige,13,6
1439,89063,51-60,m,3,34,Jack Russel Terrier,,,,K,2003,w,weiss/schwarz/braun,20,5
1440,89063,51-60,m,3,34,Zwergpinscher,,Rehpinscher,,K,2012,m,schwarz/weiss,11,5
1441,89069,41-50,w,2,23,Weisser Schäferhund (Berger Blanc Suisse),,,,I,2018,m,weiss,5,4
1442,89072,41-50,w,11,115,Bichon frisé,,,,K,2018,m,weiss,5,4
1443,89077,31-40,w,12,121,Chihuahua,,,,K,2005,w,weiss,18,3
1444,89080,41-50,w,2,21,Jack Russel Terrier,,,,K,2004,w,tricolor,19,4
1445,89081,51-60,m,3,31,Mischling gross,,,,I,2015,m,gestromt,8,5
1446,89083,71-80,w,9,91,Mischling klein,,,,K,2007,w,weiss/schwarz,16,7
1447,89089,71-80,w,6,61,Mischling klein,,,,K,2017,m,braun gestromt,6,7
1448,89092,71-80,m,7,71,Mischling gross,,,,I,2017,w,beige,6,7
1449,89094,51-60,m,9,92,Parson Jack Russell Terrier,,,,K,2005,m,rot/weiss,18,5
1450,89096,61-70,m,9,92,Dobermann,,,,I,2015,w,schwarz/braun,8,6
1451,89100,61-70,m,9,92,Jack Russel Terrier,,,,K,2005,m,tricolor,18,6
1452,89102,61-70,w,11,115,Yorkshire Terrier,,,,K,2011,w,blue/tan,12,6
1453,89106,41-50,w,7,74,Dalmatiner,,,,I,2019,w,weiss/schwarz,4,4
1454,89113,51-60,w,7,74,Labrador Retriever,,,,I,2017,w,gelb,6,5
1455,89115,51-60,w,9,92,Podenco,,,,I,2012,m,rot,11,5
1456,89120,71-80,w,12,122,Mischling klein,,,,K,2016,w,weiss/schwarz,7,7
1457,89127,51-60,w,11,115,Miniature Australian Shepherd,,,,K,2012,m,tricolor,11,5
1458,89130,51-60,m,11,111,Golden Retriever,,,,I,2007,m,golden,16,5
1459,89135,31-40,w,4,42,Schäfer,Mischling,,,I,2005,w,tricolor,18,3
1460,89137,71-80,w,8,81,Zwergpudel,,,,K,2005,w,apricot,18,7
1461,89139,51-60,m,2,24,Italienisches Windspiel,,,,K,2013,w,grau,10,5
1462,89141,41-50,w,12,121,Jack Russel Terrier,Mischling,,,K,2006,w,schwarz/weiss,17,4
1463,89143,41-50,w,12,121,Pekingese,,,,K,2006,w,hellbraun,17,4
1464,89145,51-60,w,12,121,Golden Retriever,,Berner Sennenhund,,I,2011,m,creme,12,5
1465,89148,61-70,w,2,21,Labrador Retriever,,,,I,2017,w,grau/braun,6,6
1466,89151,31-40,w,2,21,Chihuahua,,,,K,2006,w,schwarz/weiss,17,3
1467,89154,71-80,m,4,44,Jack Russel Terrier,,Schnauzer,,I,2006,m,schwarz/braun/weiss,17,7
1468,89158,61-70,m,4,41,Chihuahua,,,,K,2005,m,beige,18,6
1469,89158,61-70,m,4,41,Chihuahua,,,,K,2005,m,beige,18,6
1470,89168,61-70,w,7,71,Lagotto Romagnolo,,,,I,2006,m,braun,17,6
1471,89176,51-60,w,10,101,Yorkshire Terrier,Mischling,,,K,2005,w,schwarz/braun,18,5
1472,89180,51-60,w,8,81,Jack Russel Terrier,,,,K,2006,m,tricolor,17,5
1473,89187,51-60,w,10,101,Yorkshire Terrier,,,,K,2017,m,black/tan,6,5
1474,89190,51-60,w,2,21,Cairn Terrier,,,,K,2018,m,weizen,5,5
1475,89193,41-50,m,9,92,Riesenschnauzer,,,,I,2015,w,schwarz,8,4
1476,89194,41-50,w,11,119,Dogo Canario,,,,I,2012,m,braun,11,4
1477,89195,41-50,w,10,101,Mischling klein,,,,K,2001,m,weiss,22,4
1478,89207,61-70,w,9,91,Pinscher,Mischling,,,K,2005,w,hellbraun,18,6
1479,89208,61-70,w,7,73,Mischling klein,,,,K,2008,w,tricolor,15,6
1480,89212,51-60,w,11,115,Tibet Terrier,,,,K,2016,w,hellbraun,7,5
1481,89222,51-60,w,6,61,Golden Retriever,,,,I,2006,w,blondfarben,17,5
1482,89250,41-50,w,3,31,Cesky Fousek,,,,I,2019,w,braun schimmel,4,4
1483,89250,41-50,w,3,31,Chihuahua,Mischling,,,K,2012,m,braun/weiss,11,4
1484,89250,41-50,w,3,31,Weimaraner,,,,I,2006,w,grau/braun,17,4
1485,89252,51-60,w,7,74,Mischling klein,,,,K,2019,m,schwarz,4,5
1486,89254,71-80,w,9,92,Labrador Retriever,,,,I,2006,w,schwarz,17,7
1487,89259,51-60,m,10,101,Jack Russel Terrier,,,,K,2002,m,weiss/braun,21,5
1488,89260,41-50,m,5,52,Jack Russel Terrier,,,,K,2006,w,tricolor,17,4
1489,89265,61-70,w,7,72,Tibet Terrier,,,,K,2005,w,rot/braun/weiss,18,6
1490,89265,61-70,w,7,72,Tibetan Spaniel,,,,K,2005,m,rot/braun/weiss,18,6
1491,89268,81-90,w,2,21,Shih Tzu,,,,K,2010,m,beige,13,8
1492,89269,51-60,w,7,71,Welsh Springer Spaniel,,,,I,2006,m,weiss/braun,17,5
1493,89273,31-40,m,1,11,Mops,,,,K,2017,w,beige,6,3
1494,89273,31-40,m,1,11,Mops,,,,K,2015,w,schwarz,8,3
1495,89274,41-50,w,3,31,Mischling gross,,,,I,2017,w,beige,6,4
1496,89280,81-90,w,7,74,Lhasa Apso,,,,K,2012,m,zobel,11,8
1497,89283,51-60,w,3,31,Pinscher,Mischling,,,K,2010,w,schwarz/braun,13,5
1498,89286,61-70,w,2,23,Mischling klein,,,,K,2006,w,hellbraun,17,6
1499,89290,41-50,m,9,92,Malteser,,,,K,2006,w,weiss,17,4
1500,89292,31-40,m,5,52,Segugio italiano,Mischling,,,I,2005,m,schwarz,18,3
1501,89293,51-60,m,11,115,Shih Tzu,,,,K,2016,w,schwarz,7,5
1502,89293,51-60,m,11,115,Chihuahua,,,,K,2013,m,creme,10,5
